,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
4080044900,58.0,,,,,,,,,63.0,57.0,58.0,59.0,58.0,61.0,54.0,52.0,58.0,56.0,,,,,
4080001500,64.0,73.0,67.0,58.0,68.0,74.0,62.0,57.0,72.0,62.0,58.0,65.0,59.0,62.0,60.0,61.0,56.0,60.0,60.0,59.0,62.0,62.0,62.0,66.0
4080000500,,,,,,,,,,,,,,,,,,,,,,,,
4080000300,,,,,,,,,,,,,,,,,,,,,,,,
4080000700,,,,,,,,,,,,,,,,,,,,,,,,
4080008500,60.0,,,,,,63.0,,,55.0,50.0,49.0,54.0,52.0,52.0,52.0,56.0,52.0,50.0,53.0,49.0,54.0,40.0,
4080013700,,,,,,,46.0,,,43.0,41.0,40.0,42.0,38.0,36.0,33.0,39.0,39.0,37.0,42.0,45.0,41.0,,
4080003500,59.0,53.0,53.0,38.0,60.0,56.0,56.0,53.0,53.0,47.0,54.0,40.0,49.0,55.0,53.0,54.0,55.0,54.0,52.0,55.0,54.0,53.0,55.0,53.0
4080004100,67.0,52.0,76.0,66.0,74.0,49.0,54.0,50.0,49.0,57.0,44.0,49.0,39.0,40.0,41.0,35.0,39.0,39.0,45.0,31.0,41.0,43.0,47.0,40.0
4080003300,70.0,68.0,76.0,65.0,66.0,63.0,67.0,62.0,65.0,60.0,58.0,57.0,56.0,56.0,50.0,54.0,54.0,54.0,58.0,57.0,57.0,60.0,65.0,50.0
4070037000,46.0,48.0,45.0,,,52.0,48.0,50.0,49.0,54.0,52.0,49.0,49.0,48.0,49.0,50.0,49.0,54.0,56.0,50.0,47.0,50.0,43.0,52.0
4070036000,38.0,23.0,40.0,63.0,,54.0,38.0,52.0,49.0,45.0,50.0,56.0,51.0,51.0,53.0,49.0,52.0,50.0,45.0,54.0,54.0,49.0,38.0,46.0
4070036400,38.0,23.0,40.0,63.0,,54.0,38.0,52.0,49.0,45.0,50.0,56.0,51.0,51.0,53.0,49.0,52.0,50.0,45.0,54.0,54.0,49.0,38.0,46.0
4070035200,19.0,21.0,32.0,28.0,,26.0,26.0,29.0,24.0,27.0,31.0,24.0,28.0,24.0,30.0,29.0,29.0,30.0,20.0,29.0,28.0,24.0,30.0,27.0
4070035600,19.0,21.0,32.0,28.0,,26.0,26.0,29.0,24.0,27.0,31.0,24.0,28.0,24.0,30.0,29.0,29.0,30.0,20.0,29.0,28.0,24.0,30.0,27.0
4070038000,,,,,,,47.0,,43.0,43.0,44.0,44.0,44.0,46.0,41.0,42.0,46.0,44.0,42.0,43.0,39.0,51.0,40.0,35.0
4070033800,,,,,,,,,,,,,,,,,,,,,,,,
4070033000,,,,,,,,,,,,,,,,,,,,,,,,
4070029800,34.0,,,,35.0,35.0,26.0,34.0,,35.0,31.0,32.0,33.0,32.0,31.0,30.0,28.0,33.0,32.0,33.0,34.0,30.0,35.0,36.0
4070044400,74.0,72.0,74.0,72.0,71.0,72.0,66.0,60.0,62.0,61.0,61.0,57.0,61.0,59.0,58.0,58.0,57.0,56.0,56.0,61.0,61.0,56.0,60.0,62.0
4070045000,73.0,70.0,69.0,74.0,69.0,72.0,60.0,59.0,58.0,53.0,57.0,50.0,51.0,56.0,46.0,50.0,51.0,48.0,44.0,54.0,59.0,62.0,59.0,61.0
4070045200,70.0,70.0,69.0,73.0,68.0,69.0,61.0,61.0,58.0,60.0,61.0,62.0,58.0,59.0,58.0,61.0,60.0,63.0,53.0,58.0,56.0,60.0,67.0,61.0
4070046200,74.0,73.0,74.0,74.0,72.0,71.0,62.0,57.0,58.0,59.0,61.0,55.0,60.0,57.0,56.0,57.0,57.0,58.0,57.0,60.0,59.0,55.0,58.0,58.0
4070043800,75.0,73.0,74.0,74.0,72.0,67.0,74.0,73.0,64.0,68.0,64.0,66.0,62.0,63.0,68.0,64.0,65.0,66.0,68.0,72.0,67.0,64.0,71.0,72.0
4070031600,74.0,70.0,67.0,63.0,74.0,58.0,61.0,47.0,59.0,60.0,52.0,53.0,59.0,61.0,52.0,54.0,55.0,57.0,60.0,57.0,46.0,49.0,60.0,69.0
4070034400,,,,,,,,,,,,,,,,,,,,,,,,
4070035800,73.0,73.0,75.0,77.0,74.0,72.0,61.0,59.0,50.0,65.0,57.0,63.0,62.0,60.0,52.0,59.0,56.0,59.0,53.0,57.0,57.0,51.0,54.0,66.0
4070033200,,,,,,,,,,,,,,,,,,,,,,,,
4070038800,64.0,64.0,65.0,60.0,66.0,66.0,59.0,65.0,63.0,65.0,65.0,65.0,64.0,61.0,64.0,64.0,65.0,63.0,64.0,64.0,62.0,64.0,66.0,62.0
4070039600,62.0,64.0,66.0,62.0,64.0,65.0,54.0,55.0,38.0,37.0,32.0,33.0,49.0,34.0,43.0,41.0,30.0,37.0,47.0,32.0,27.0,40.0,33.0,47.0
4070039200,61.0,59.0,66.0,66.0,65.0,52.0,53.0,53.0,48.0,50.0,49.0,50.0,52.0,51.0,52.0,51.0,47.0,48.0,51.0,51.0,45.0,51.0,51.0,48.0
4070003000,,,,,,,,33.0,35.0,37.0,36.0,34.0,33.0,33.0,32.0,32.0,33.0,35.0,35.0,33.0,34.0,31.0,33.0,33.0
4070003400,,,,,,,,33.0,35.0,37.0,36.0,34.0,33.0,33.0,32.0,32.0,33.0,35.0,35.0,33.0,34.0,31.0,33.0,33.0
4070004000,,,,,,,,,40.0,53.0,49.0,50.0,48.0,49.0,49.0,47.0,49.0,48.0,49.0,49.0,48.0,48.0,52.0,51.0
4070005200,,,,,,,44.0,,39.0,55.0,49.0,50.0,53.0,51.0,51.0,49.0,51.0,50.0,52.0,49.0,49.0,41.0,57.0,55.0
4070021200,65.0,61.0,67.0,68.0,61.0,61.0,63.0,58.0,64.0,63.0,60.0,60.0,55.0,57.0,56.0,52.0,49.0,41.0,53.0,56.0,58.0,50.0,47.0,60.0
4070020600,59.0,61.0,73.0,73.0,61.0,64.0,56.0,59.0,59.0,58.0,57.0,55.0,54.0,56.0,58.0,56.0,55.0,57.0,58.0,55.0,54.0,59.0,54.0,56.0
4070020000,64.0,66.0,74.0,75.0,63.0,56.0,50.0,53.0,57.0,50.0,45.0,50.0,46.0,48.0,43.0,48.0,45.0,54.0,50.0,51.0,44.0,56.0,44.0,50.0
4070009400,58.0,51.0,67.0,63.0,33.0,65.0,61.0,63.0,66.0,65.0,69.0,67.0,66.0,66.0,64.0,64.0,66.0,62.0,62.0,65.0,64.0,70.0,70.0,69.0
4070009200,58.0,51.0,67.0,63.0,33.0,65.0,61.0,63.0,66.0,65.0,69.0,67.0,66.0,66.0,64.0,64.0,66.0,62.0,62.0,65.0,64.0,70.0,70.0,69.0
4070024200,63.0,61.0,65.0,62.0,60.0,61.0,62.0,62.0,60.0,52.0,54.0,52.0,50.0,51.0,46.0,47.0,39.0,39.0,44.0,53.0,53.0,50.0,59.0,44.0
4070023000,53.0,52.0,54.0,51.0,37.0,53.0,44.0,52.0,50.0,50.0,44.0,45.0,41.0,44.0,46.0,38.0,38.0,23.0,37.0,44.0,40.0,49.0,38.0,51.0
4070035100,,,,,,,32.0,32.0,33.0,32.0,31.0,30.0,33.0,33.0,32.0,32.0,32.0,32.0,32.0,33.0,31.0,33.0,33.0,33.0
4070035500,,,,,,,32.0,32.0,33.0,32.0,31.0,30.0,33.0,33.0,32.0,32.0,32.0,32.0,32.0,33.0,31.0,33.0,33.0,33.0
4070033700,37.0,,,,,54.0,60.0,58.0,59.0,48.0,49.0,50.0,49.0,51.0,51.0,53.0,50.0,50.0,50.0,56.0,52.0,51.0,45.0,46.0
4070032900,,,,,,,,,,,,,,,,,,,,,,,,
4070037500,,,,,,,47.0,,36.0,40.0,39.0,39.0,38.0,39.0,34.0,37.0,39.0,38.0,35.0,42.0,37.0,35.0,39.0,35.0
4070029700,,,36.0,,,,30.0,,21.0,24.0,28.0,31.0,33.0,31.0,30.0,32.0,30.0,32.0,28.0,33.0,32.0,18.0,,
4070044900,70.0,68.0,66.0,75.0,72.0,59.0,63.0,61.0,75.0,55.0,45.0,44.0,28.0,55.0,28.0,39.0,43.0,47.0,58.0,58.0,46.0,48.0,41.0,64.0
4070045100,75.0,73.0,68.0,77.0,76.0,69.0,72.0,73.0,67.0,70.0,56.0,57.0,61.0,61.0,63.0,63.0,61.0,62.0,63.0,64.0,67.0,61.0,71.0,68.0
4070046100,73.0,70.0,66.0,77.0,72.0,67.0,70.0,67.0,74.0,65.0,58.0,63.0,63.0,63.0,63.0,61.0,59.0,61.0,60.0,60.0,58.0,61.0,58.0,65.0
4070043700,76.0,73.0,73.0,76.0,70.0,65.0,70.0,62.0,67.0,73.0,52.0,62.0,61.0,56.0,54.0,56.0,57.0,53.0,55.0,59.0,52.0,52.0,69.0,57.0
4070031500,72.0,70.0,75.0,64.0,70.0,63.0,47.0,60.0,54.0,57.0,58.0,54.0,53.0,61.0,52.0,58.0,56.0,56.0,53.0,50.0,52.0,53.0,57.0,62.0
4070034300,,,,,,,,,,,,,,,,,,,,,,,,
4070035700,72.0,74.0,76.0,75.0,66.0,64.0,73.0,70.0,60.0,57.0,71.0,66.0,68.0,71.0,66.0,60.0,66.0,65.0,67.0,67.0,64.0,58.0,70.0,71.0
4070033100,,,,,,,,,,,,,,,,,,,,,,,,
4070038700,53.0,63.0,64.0,61.0,63.0,52.0,55.0,53.0,52.0,48.0,43.0,51.0,49.0,51.0,49.0,52.0,47.0,50.0,51.0,48.0,52.0,42.0,53.0,59.0
4070038300,55.0,52.0,55.0,53.0,52.0,49.0,51.0,51.0,45.0,48.0,48.0,49.0,46.0,45.0,46.0,46.0,45.0,46.0,48.0,46.0,47.0,47.0,51.0,53.0
4070039500,15.0,31.0,55.0,41.0,20.0,61.0,63.0,42.0,42.0,52.0,46.0,51.0,44.0,44.0,40.0,32.0,33.0,40.0,33.0,52.0,48.0,59.0,62.0,36.0
4070039100,54.0,52.0,58.0,60.0,56.0,44.0,32.0,33.0,21.0,28.0,32.0,30.0,24.0,20.0,23.0,32.0,24.0,19.0,25.0,29.0,29.0,44.0,43.0,41.0
4070002900,,,,,,,,,36.0,36.0,37.0,30.0,37.0,36.0,36.0,35.0,37.0,35.0,35.0,37.0,33.0,35.0,36.0,38.0
4070003300,,,,,,,,,36.0,36.0,37.0,30.0,37.0,36.0,36.0,35.0,37.0,35.0,35.0,37.0,33.0,35.0,36.0,38.0
4070003900,48.0,53.0,50.0,53.0,55.0,55.0,50.0,50.0,50.0,51.0,50.0,49.0,50.0,48.0,49.0,50.0,50.0,50.0,50.0,49.0,48.0,48.0,48.0,48.0
4070005100,48.0,53.0,47.0,56.0,58.0,54.0,54.0,48.0,48.0,53.0,46.0,49.0,51.0,44.0,48.0,50.0,49.0,49.0,50.0,51.0,47.0,47.0,46.0,53.0
4070020500,46.0,60.0,61.0,67.0,61.0,64.0,68.0,44.0,40.0,20.0,30.0,23.0,26.0,20.0,26.0,27.0,24.0,31.0,24.0,29.0,31.0,34.0,31.0,39.0
4070019900,68.0,59.0,64.0,73.0,49.0,69.0,66.0,71.0,64.0,60.0,61.0,62.0,63.0,59.0,59.0,59.0,61.0,61.0,60.0,61.0,61.0,58.0,61.0,65.0
4070009300,62.0,54.0,73.0,59.0,56.0,54.0,53.0,56.0,51.0,49.0,48.0,50.0,51.0,48.0,50.0,52.0,47.0,44.0,45.0,50.0,39.0,59.0,53.0,48.0
4070009100,62.0,54.0,73.0,59.0,56.0,54.0,53.0,56.0,51.0,49.0,48.0,50.0,51.0,48.0,50.0,52.0,47.0,44.0,45.0,50.0,39.0,59.0,53.0,48.0
4070009900,69.0,57.0,65.0,65.0,67.0,70.0,69.0,57.0,59.0,57.0,52.0,55.0,54.0,52.0,48.0,51.0,55.0,53.0,52.0,55.0,55.0,56.0,58.0,65.0
4070024100,38.0,52.0,46.0,55.0,40.0,39.0,45.0,44.0,51.0,43.0,39.0,37.0,40.0,33.0,34.0,35.0,34.0,41.0,41.0,38.0,34.0,43.0,48.0,48.0
4070022900,52.0,50.0,50.0,51.0,42.0,42.0,46.0,41.0,31.0,30.0,31.0,19.0,24.0,19.0,22.0,16.0,22.0,23.0,23.0,24.0,34.0,42.0,39.0,46.0
4060014200,,,,,,,,,,42.0,56.0,52.0,51.0,,,48.0,,,45.0,44.0,44.0,44.0,,
4060015200,85.0,88.0,88.0,84.0,84.0,83.0,82.0,86.0,83.0,84.0,83.0,84.0,84.0,85.0,82.0,85.0,84.0,83.0,84.0,83.0,82.0,84.0,85.0,83.0
4060008000,60.0,61.0,60.0,44.0,57.0,51.0,64.0,63.0,61.0,59.0,61.0,61.0,59.0,59.0,59.0,61.0,61.0,60.0,60.0,59.0,60.0,57.0,60.0,53.0
4060004200,60.0,56.0,54.0,51.0,50.0,55.0,52.0,50.0,47.0,49.0,43.0,42.0,44.0,40.0,37.0,46.0,48.0,44.0,46.0,46.0,41.0,46.0,49.0,49.0
4060003800,57.0,56.0,43.0,52.0,56.0,49.0,47.0,41.0,43.0,41.0,42.0,43.0,44.0,41.0,40.0,42.0,40.0,38.0,38.0,42.0,37.0,44.0,44.0,45.0
4060003600,60.0,56.0,54.0,51.0,50.0,55.0,52.0,50.0,47.0,49.0,43.0,42.0,44.0,40.0,37.0,46.0,48.0,44.0,46.0,46.0,41.0,46.0,49.0,49.0
4060004400,23.0,16.0,12.0,18.0,19.0,27.0,27.0,43.0,28.0,22.0,16.0,17.0,15.0,9.0,26.0,17.0,23.0,23.0,26.0,29.0,29.0,38.0,48.0,54.0
4060003400,63.0,58.0,56.0,57.0,57.0,58.0,54.0,56.0,54.0,53.0,54.0,50.0,53.0,46.0,53.0,50.0,52.0,48.0,49.0,51.0,50.0,49.0,56.0,53.0
4060003200,46.0,45.0,45.0,48.0,50.0,52.0,46.0,51.0,50.0,33.0,29.0,23.0,20.0,19.0,32.0,27.0,29.0,19.0,25.0,21.0,23.0,45.0,53.0,42.0
4060007600,60.0,62.0,59.0,54.0,57.0,63.0,50.0,50.0,59.0,60.0,57.0,53.0,45.0,46.0,49.0,54.0,48.0,50.0,54.0,56.0,54.0,59.0,59.0,61.0
4060007800,57.0,52.0,58.0,51.0,50.0,51.0,51.0,48.0,38.0,47.0,50.0,33.0,37.0,19.0,18.0,32.0,33.0,31.0,33.0,41.0,48.0,49.0,44.0,60.0
4060016900,21.0,33.0,61.0,30.0,52.0,44.0,37.0,31.0,32.0,28.0,32.0,27.0,31.0,29.0,28.0,30.0,30.0,33.0,32.0,29.0,29.0,27.0,22.0,33.0
4060005100,16.0,3.0,25.0,45.0,35.0,17.0,14.0,17.0,12.0,8.0,8.0,10.0,8.0,12.0,9.0,13.0,14.0,9.0,9.0,7.0,16.0,8.0,16.0,21.0
4060005700,61.0,70.0,57.0,63.0,68.0,60.0,57.0,53.0,49.0,43.0,48.0,43.0,51.0,51.0,43.0,49.0,47.0,48.0,49.0,47.0,51.0,53.0,62.0,63.0
4060002100,56.0,58.0,61.0,54.0,59.0,50.0,47.0,42.0,41.0,40.0,41.0,38.0,39.0,44.0,45.0,43.0,44.0,39.0,39.0,41.0,40.0,42.0,47.0,52.0
4060001700,25.0,36.0,34.0,38.0,27.0,35.0,27.0,18.0,26.0,18.0,15.0,12.0,13.0,14.0,15.0,14.0,15.0,12.0,12.0,17.0,19.0,22.0,19.0,28.0
4060007500,43.0,65.0,64.0,58.0,66.0,57.0,62.0,55.0,41.0,48.0,43.0,36.0,37.0,34.0,41.0,40.0,43.0,41.0,35.0,37.0,45.0,36.0,49.0,63.0
4060007700,56.0,64.0,59.0,58.0,64.0,59.0,63.0,55.0,48.0,49.0,52.0,50.0,54.0,45.0,47.0,41.0,54.0,53.0,51.0,47.0,46.0,46.0,50.0,61.0
4060008100,53.0,64.0,62.0,62.0,65.0,53.0,60.0,57.0,52.0,48.0,48.0,46.0,48.0,48.0,50.0,54.0,52.0,47.0,47.0,49.0,45.0,47.0,43.0,52.0
4050026400,32.0,39.0,27.0,22.0,,36.0,32.0,33.0,30.0,28.0,26.0,20.0,20.0,17.0,17.0,29.0,20.0,19.0,16.0,28.0,24.0,30.0,29.0,31.0
4050008600,43.0,38.0,39.0,44.0,42.0,39.0,42.0,43.0,44.0,40.0,43.0,45.0,39.0,40.0,37.0,41.0,38.0,42.0,41.0,41.0,38.0,43.0,38.0,43.0
4050021200,38.0,38.0,38.0,39.0,51.0,45.0,22.0,45.0,36.0,36.0,39.0,33.0,18.0,33.0,37.0,36.0,36.0,36.0,34.0,30.0,23.0,33.0,37.0,34.0
4050022000,44.0,42.0,51.0,38.0,51.0,53.0,39.0,55.0,41.0,41.0,43.0,31.0,36.0,41.0,32.0,36.0,37.0,41.0,36.0,38.0,40.0,37.0,43.0,39.0
4050026700,35.0,45.0,44.0,41.0,,43.0,41.0,46.0,39.0,41.0,37.0,40.0,37.0,36.0,38.0,37.0,37.0,35.0,33.0,37.0,30.0,37.0,33.0,45.0
4050028900,32.0,22.0,31.0,27.0,21.0,35.0,27.0,28.0,22.0,20.0,13.0,12.0,12.0,10.0,7.0,9.0,8.0,10.0,7.0,10.0,9.0,8.0,10.0,18.0
4050012900,61.0,66.0,63.0,61.0,64.0,66.0,59.0,55.0,57.0,51.0,53.0,52.0,43.0,43.0,45.0,52.0,51.0,48.0,49.0,54.0,54.0,54.0,54.0,58.0
4050013900,42.0,45.0,49.0,41.0,49.0,45.0,48.0,25.0,41.0,21.0,39.0,30.0,25.0,32.0,37.0,33.0,31.0,34.0,31.0,39.0,27.0,37.0,37.0,42.0
4050012600,49.0,44.0,45.0,40.0,44.0,41.0,41.0,48.0,39.0,39.0,41.0,35.0,41.0,42.0,43.0,41.0,28.0,38.0,42.0,41.0,37.0,42.0,38.0,47.0
4050017000,39.0,40.0,45.0,45.0,41.0,44.0,37.0,40.0,40.0,40.0,40.0,39.0,31.0,43.0,38.0,35.0,36.0,36.0,38.0,37.0,32.0,38.0,39.0,17.0
4050017800,39.0,45.0,43.0,41.0,39.0,40.0,40.0,34.0,20.0,15.0,8.0,15.0,15.0,6.0,9.0,22.0,27.0,31.0,33.0,34.0,37.0,36.0,38.0,38.0
4050018200,37.0,56.0,39.0,58.0,53.0,47.0,47.0,39.0,21.0,11.0,9.0,17.0,13.0,7.0,8.0,14.0,21.0,26.0,33.0,35.0,34.0,30.0,36.0,43.0
4050018400,46.0,58.0,53.0,63.0,57.0,53.0,48.0,49.0,35.0,25.0,16.0,32.0,30.0,13.0,13.0,32.0,41.0,48.0,50.0,47.0,48.0,44.0,51.0,50.0
4050019000,33.0,47.0,47.0,54.0,47.0,41.0,46.0,42.0,42.0,40.0,40.0,43.0,41.0,34.0,35.0,41.0,43.0,44.0,45.0,45.0,37.0,37.0,43.0,52.0
4050031000,49.0,67.0,60.0,69.0,54.0,66.0,47.0,48.0,49.0,53.0,47.0,44.0,44.0,43.0,44.0,41.0,43.0,38.0,38.0,47.0,40.0,51.0,59.0,60.0
4050028600,51.0,53.0,55.0,47.0,52.0,46.0,53.0,60.0,59.0,53.0,55.0,54.0,56.0,53.0,52.0,55.0,52.0,51.0,52.0,54.0,56.0,53.0,63.0,53.0
4050026000,40.0,38.0,46.0,51.0,51.0,46.0,45.0,48.0,36.0,15.0,36.0,23.0,35.0,30.0,29.0,26.0,31.0,24.0,33.0,34.0,33.0,35.0,41.0,40.0
4050009600,59.0,56.0,61.0,64.0,60.0,64.0,61.0,50.0,41.0,44.0,47.0,50.0,51.0,49.0,48.0,49.0,47.0,43.0,43.0,36.0,46.0,53.0,51.0,57.0
4050009000,61.0,50.0,47.0,47.0,43.0,50.0,61.0,31.0,25.0,33.0,44.0,46.0,48.0,42.0,44.0,45.0,26.0,14.0,10.0,26.0,53.0,57.0,54.0,59.0
4050012000,50.0,52.0,55.0,55.0,55.0,55.0,55.0,54.0,53.0,50.0,43.0,40.0,41.0,28.0,39.0,34.0,25.0,14.0,11.0,16.0,46.0,42.0,49.0,53.0
4050011900,18.0,28.0,43.0,30.0,55.0,54.0,42.0,38.0,22.0,22.0,28.0,29.0,20.0,22.0,23.0,20.0,17.0,27.0,27.0,27.0,32.0,15.0,28.0,24.0
4050012200,57.0,61.0,60.0,62.0,62.0,62.0,64.0,60.0,55.0,41.0,38.0,31.0,30.0,20.0,22.0,17.0,19.0,16.0,10.0,24.0,47.0,52.0,52.0,59.0
4050012100,53.0,56.0,55.0,57.0,63.0,63.0,58.0,53.0,44.0,42.0,44.0,44.0,42.0,43.0,45.0,42.0,43.0,47.0,39.0,47.0,44.0,43.0,43.0,52.0
4050013800,44.0,56.0,54.0,62.0,56.0,51.0,56.0,38.0,32.0,31.0,30.0,20.0,21.0,22.0,28.0,19.0,29.0,13.0,25.0,29.0,26.0,38.0,48.0,49.0
4050027501,46.0,44.0,44.0,46.0,42.0,44.0,42.0,41.0,39.0,38.0,32.0,37.0,35.0,32.0,38.0,34.0,34.0,27.0,17.0,38.0,43.0,41.0,40.0,43.0
4050028500,39.0,28.0,37.0,36.0,19.0,43.0,28.0,27.0,31.0,36.0,31.0,29.0,26.0,26.0,32.0,33.0,25.0,24.0,21.0,25.0,34.0,33.0,42.0,36.0
4050028800,33.0,52.0,48.0,46.0,49.0,48.0,47.0,47.0,47.0,47.0,48.0,46.0,49.0,48.0,47.0,50.0,46.0,47.0,49.0,45.0,47.0,46.0,48.0,47.0
4050028700,50.0,53.0,50.0,35.0,48.0,51.0,52.0,48.0,42.0,43.0,43.0,42.0,46.0,43.0,41.0,41.0,42.0,43.0,41.0,46.0,42.0,39.0,46.0,55.0
4050030000,55.0,55.0,53.0,55.0,43.0,53.0,50.0,50.0,50.0,44.0,48.0,50.0,50.0,48.0,49.0,49.0,42.0,41.0,44.0,49.0,50.0,50.0,51.0,46.0
4050003804,58.0,36.0,40.0,,50.0,36.0,39.0,26.0,43.0,46.0,47.0,52.0,52.0,51.0,47.0,51.0,49.0,54.0,53.0,52.0,38.0,38.0,44.0,53.0
4050003704,47.0,37.0,,44.0,44.0,46.0,44.0,42.0,43.0,42.0,40.0,41.0,41.0,40.0,43.0,42.0,42.0,44.0,39.0,40.0,40.0,39.0,40.0,37.0
4050003801,,,,,,,,,,,,,,,,,,,,,,,,
4050003701,,,,,,,,,,,,,,,,,,,,,,,,
4050003702,48.0,40.0,52.0,73.0,65.0,65.0,66.0,62.0,66.0,63.0,65.0,66.0,65.0,64.0,60.0,65.0,62.0,63.0,61.0,69.0,58.0,59.0,68.0,59.0
4050010802,33.0,57.0,48.0,40.0,27.0,42.0,47.0,36.0,39.0,34.0,33.0,32.0,33.0,30.0,29.0,30.0,28.0,30.0,35.0,38.0,30.0,24.0,31.0,45.0
4050025401,43.0,47.0,55.0,49.0,52.0,55.0,47.0,44.0,40.0,38.0,39.0,40.0,38.0,38.0,41.0,32.0,38.0,40.0,40.0,38.0,41.0,43.0,46.0,46.0
4050005101,54.0,57.0,65.0,63.0,59.0,61.0,55.0,55.0,55.0,54.0,55.0,51.0,46.0,52.0,51.0,52.0,52.0,53.0,49.0,49.0,53.0,56.0,57.0,57.0
4050005201,59.0,51.0,58.0,56.0,48.0,55.0,49.0,46.0,44.0,43.0,42.0,41.0,37.0,33.0,42.0,35.0,48.0,44.0,42.0,56.0,50.0,44.0,50.0,50.0
4050010300,9.0,9.0,31.0,10.0,10.0,17.0,10.0,12.0,10.0,8.0,11.0,13.0,13.0,13.0,12.0,12.0,11.0,9.0,14.0,10.0,9.0,11.0,9.0,17.0
4050010400,33.0,41.0,31.0,34.0,40.0,31.0,32.0,24.0,13.0,11.0,24.0,24.0,23.0,31.0,37.0,22.0,31.0,22.0,34.0,20.0,39.0,21.0,35.0,38.0
4050021502,59.0,59.0,58.0,58.0,58.0,61.0,52.0,49.0,37.0,44.0,39.0,25.0,34.0,40.0,35.0,35.0,45.0,45.0,43.0,43.0,48.0,50.0,45.0,56.0
4050021501,50.0,53.0,54.0,53.0,51.0,49.0,47.0,45.0,35.0,39.0,38.0,43.0,39.0,36.0,35.0,39.0,37.0,34.0,41.0,37.0,40.0,40.0,45.0,51.0
4050008400,52.0,55.0,55.0,56.0,51.0,52.0,50.0,42.0,23.0,25.0,33.0,29.0,33.0,28.0,29.0,25.0,20.0,9.0,8.0,26.0,44.0,47.0,48.0,53.0
4050008300,66.0,71.0,71.0,67.0,71.0,35.0,21.0,23.0,23.0,22.0,21.0,23.0,20.0,24.0,22.0,20.0,22.0,22.0,22.0,23.0,27.0,24.0,29.0,35.0
4050007203,50.0,46.0,56.0,50.0,56.0,48.0,46.0,37.0,32.0,34.0,41.0,41.0,41.0,39.0,37.0,38.0,27.0,26.0,24.0,37.0,43.0,44.0,47.0,46.0
4050007103,67.0,71.0,71.0,67.0,71.0,50.0,45.0,49.0,48.0,43.0,45.0,43.0,44.0,43.0,41.0,42.0,44.0,46.0,44.0,47.0,47.0,47.0,49.0,52.0
4050019200,35.0,54.0,64.0,47.0,53.0,49.0,47.0,46.0,29.0,35.0,26.0,26.0,23.0,22.0,24.0,21.0,22.0,25.0,22.0,20.0,23.0,35.0,32.0,26.0
4050029302,52.0,52.0,55.0,53.0,,54.0,50.0,49.0,41.0,47.0,48.0,45.0,41.0,47.0,43.0,46.0,44.0,43.0,44.0,49.0,44.0,47.0,49.0,52.0
4050029402,53.0,50.0,52.0,46.0,54.0,50.0,44.0,42.0,37.0,35.0,40.0,35.0,37.0,43.0,34.0,39.0,41.0,40.0,36.0,39.0,43.0,41.0,43.0,41.0
4050029301,52.0,52.0,55.0,53.0,,54.0,50.0,49.0,41.0,47.0,48.0,45.0,41.0,47.0,43.0,46.0,44.0,43.0,44.0,49.0,44.0,47.0,49.0,52.0
4050021504,62.0,62.0,62.0,63.0,62.0,66.0,62.0,60.0,56.0,59.0,58.0,58.0,57.0,56.0,57.0,57.0,58.0,56.0,57.0,54.0,56.0,56.0,58.0,58.0
4050021503,59.0,59.0,58.0,58.0,58.0,61.0,52.0,49.0,37.0,44.0,39.0,25.0,34.0,40.0,35.0,35.0,45.0,45.0,43.0,43.0,48.0,50.0,45.0,56.0
4050021603,57.0,60.0,58.0,59.0,57.0,58.0,55.0,57.0,57.0,54.0,56.0,56.0,57.0,54.0,56.0,55.0,54.0,55.0,52.0,56.0,56.0,55.0,57.0,57.0
4050015102,52.0,49.0,54.0,57.0,48.0,48.0,55.0,44.0,48.0,37.0,42.0,40.0,31.0,38.0,31.0,44.0,36.0,27.0,37.0,41.0,43.0,38.0,42.0,50.0
4050015101,8.0,8.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,11.0,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,11.0,6.0,9.0,6.0,6.0
4050006804,,,,,,,,,,,,,,,,,,,,,,,,
4050214100,51.0,51.0,50.0,47.0,49.0,50.0,50.0,50.0,48.0,48.0,49.0,49.0,49.0,48.0,48.0,49.0,47.0,48.0,49.0,49.0,49.0,48.0,49.0,49.0
4050214200,48.0,51.0,51.0,48.0,50.0,49.0,50.0,49.0,48.0,48.0,48.0,48.0,49.0,48.0,47.0,47.0,48.0,48.0,49.0,49.0,47.0,48.0,48.0,50.0
4050030200,55.0,63.0,58.0,57.0,53.0,56.0,61.0,58.0,55.0,49.0,53.0,48.0,51.0,55.0,53.0,52.0,54.0,52.0,44.0,54.0,49.0,52.0,52.0,56.0
4050030100,52.0,53.0,56.0,51.0,53.0,55.0,51.0,39.0,33.0,33.0,25.0,32.0,33.0,31.0,42.0,43.0,32.0,16.0,19.0,41.0,44.0,48.0,50.0,53.0
4050003803,58.0,36.0,40.0,,50.0,36.0,39.0,26.0,43.0,46.0,47.0,52.0,52.0,51.0,47.0,51.0,49.0,54.0,53.0,52.0,38.0,38.0,44.0,53.0
